Links,Title,Address,Price,Floor,Living area,Rooms
https://www.otodom.pl/pl/oferta/ruczaj-2-pokoje-do-wejscia-ID4xAbP,"Ruczaj, 2 pokoje, do wejścia","ul. Obozowa, Ruczaj, Dębniki, Kraków, małopolskie",630000.0,2 piętro,39.63,2 pokoje
https://www.otodom.pl/pl/oferta/hit-wielicka-1-pietro-ID4xAbO,"Hit!!! Wielicka, 1 piętro","ul. Wielicka, Kabel, Podgórze, Kraków, małopolskie",899000.0,1 piętro,65.97,3 pokoje
https://www.otodom.pl/pl/oferta/jednopokojowe-mieszkanie-w-swietnej-lokalizacji-ID4xAaM,Jednopokojowe mieszkanie w świetnej lokalizacji,"Osiedle Wolfganga Amadeusa Mozarta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",550000.0,parter,39.0,1 pokój
https://www.otodom.pl/pl/oferta/2-pok-na-starej-krowodrzybez-pccodlicz-vatmozliwa-zamianawynajete-ID4xA8U,2 pok. na Starej Krowodrzy*Bez PCC*Odlicz VAT*Możliwa zamiana*Wynajęte,"ul. Racławicka, Krowodrza, Krowodrza, Kraków, małopolskie",369000.0,suterena,38.4,2 pokoje
https://www.otodom.pl/pl/oferta/maly-apartament-scisle-centrum-ID4xA8g,Mały apartament - ścisłe centrum,"ul. Rakowicka, Osiedle Oficerskie, Grzegórzki, Kraków, małopolskie",899000.0,3 piętro,32.05,2 pokoje
https://www.otodom.pl/pl/oferta/salwator-ul-prusa-kawalerka-z-wyposazeniem-ID4xA8f,Salwator- ul. Prusa - kawalerka z wyposażeniem,"Zwierzyniec, Zwierzyniec, Kraków, małopolskie",450000.0,parter,21.0,1 pokój
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38-8-m2-balkon-ID4xA59,"2-pokojowe mieszkanie 38,8 m2+balkon","os. Niepodległości, Bieńczyce, Bieńczyce, Kraków, małopolskie",475000.0,3 piętro,38.8,2 pokoje
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-do-remontu-nowa-huta-os-niepodleglosci-38-8-m2-ID4xA57,"Sprzedam mieszkanie do remontu Nowa Huta os. Niepodległości 38,8 m2","os. Niepodległości, Bieńczyce, Bieńczyce, Kraków, małopolskie",490900.0,3 piętro,38.8,2 pokoje
https://www.otodom.pl/pl/oferta/gotowe-dwupoziomowe-mieszkanie-z-ogrodkiem-krakow-podgorze-ID4xA1j,"Gotowe, dwupoziomowe mieszkanie z ogródkiem | Kraków – (Podgórze)","ul. Sebastiana Klonowica, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",988000.0,parter,61.15,3 pokoje
https://www.otodom.pl/pl/oferta/fajne-mieszkanie-dla-rodziny-lub-pary-rejon-lasu-wolskiego-ID4xA11,Fajne mieszkanie dla rodziny lub pary- rejon Lasu Wolskiego,"ul. Rzepichy, Chełm, Zwierzyniec, Kraków, małopolskie",1099000.0,2 piętro,69.0,3 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-garderoba-wroclawska-do-wejscia-ID4xA00,3 pokoje + garderoba | Wrocławska | do wejścia,"ul. Wrocławska, Krowodrza, Krowodrza, Kraków, małopolskie",979000.0,4 piętro,52.0,3 pokoje
https://www.otodom.pl/pl/oferta/mozliwosc-3-pokoi-widok-na-zielen-balkon-ID4xzYo,Możliwość 3 pokoi | Widok na zieleń | Balkon,"os. Handlowe, Nowa Huta, Nowa Huta, Kraków, małopolskie",639000.0,3 piętro,51.5,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokojowe-z-balkonem-blisko-tauron-arena-park-lotnikow-tramwaj-ID4xzXI,"2 pokojowe z balkonem, blisko Tauron Arena, Park lotników, tramwaj","Rakowice, Prądnik Czerwony, Kraków, małopolskie",704000.0,2 piętro,44.0,2 pokoje
https://www.otodom.pl/pl/oferta/swietne-mieszkanie-w-sercu-krowodrzy-ID4xzXE,Świetne mieszkanie w sercu Krowodrzy,"Żabiniec, Prądnik Biały, Kraków, małopolskie",650000.0,1 piętro,41.0,1 pokój
https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodem-w-wyjatkowej-inwestycji-ID4xzX5,Mieszkanie z ogrodem w wyjątkowej inwestycji,"ul. Wielicka, Stare Podgórze, Podgórze, Kraków, małopolskie",1050000.0,parter,48.94,2 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-70m2-w-sercu-krakowa-ul-dluga-ID4xzWC,"3 pokoje, 70m2 w sercu Krakowa - ul.Długa","ul. Długa, Kleparz, Stare Miasto, Kraków, małopolskie",1199000.0,parter,69.99,3 pokoje
https://www.otodom.pl/pl/oferta/3-pok-winda-2-pietro-2-miejsca-w-hali-piwnica-eng-ID4xzUg,3 pok./Winda/2 piętro/2 miejsca w hali/piwnica/ENG,"ul. Maurycego Mochnackiego, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",1439000.0,2 piętro,79.04,3 pokoje
https://www.otodom.pl/pl/oferta/ruczaj-2-poziomy-klimatyzacja-kampus-uj-ID4xzTk,"Ruczaj, 2 poziomy, klimatyzacja, Kampus UJ!","ul. Drukarska, Ruczaj, Dębniki, Kraków, małopolskie",549000.0,4 piętro,40.0,2 pokoje
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-dwupoziomowe-ID4xzSv,Piękne mieszkanie dwupoziomowe,"ul. Henryka i Karola Czeczów, Złocień, Bieżanów-Prokocim, Kraków, małopolskie",898000.0,3 piętro,77.0,4 pokoje
https://www.otodom.pl/pl/oferta/taras-na-dachu-wysokosc-5m-do-wejscia-ID4xzSj,Taras na dachu | Wysokość 5m | Do wejścia,"ul. Kobierzyńska, Ruczaj, Dębniki, Kraków, małopolskie",1990000.0,4 piętro,97.39,4 pokoje
https://www.otodom.pl/pl/oferta/4-pokoje-2-lazienki-taras-klucze-2026-bezposr-ID4xzPJ,"4 pokoje, 2 łazienki, taras – klucze 2026. Bezpośr","ul. Starego Wiarusa, Tonie, Prądnik Biały, Kraków, małopolskie",1539925.0,4 piętro,99.35,4 pokoje
https://www.otodom.pl/pl/oferta/2-osobne-pokoje-po-remoncie-blisko-kolej-ID4xzOY,2 osobne pokoje | po remoncie | blisko kolej,"ul. Piotra Stachiewicza, Azory, Prądnik Biały, Kraków, małopolskie",550000.0,2 piętro,36.91,2 pokoje
https://www.otodom.pl/pl/oferta/wyjatkowe-dwupoziomowe-mieszkanie-w-doskonalej-lokalizacji-ID4xzNq,"Wyjątkowe, dwupoziomowe mieszkanie w doskonałej lokalizacji","Kliny, Swoszowice, Kraków, małopolskie",1108306.32,1 piętro,94.34,5 pokoi
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-dwupoziomowe-w-doskonalej-lokalizacji-ID4xzM8,"4-pokojowe mieszkanie, dwupoziomowe, w doskonałej lokalizacji","Kliny, Swoszowice, Kraków, małopolskie",880832.11,1 piętro,72.98,4 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-58-0-m-krakow-ID4xzHX,"Mieszkanie, 58.0 m², Kraków","Bronowice, Bronowice, Kraków, małopolskie",880000.0,1 piętro,58.0,2 pokoje
https://www.otodom.pl/pl/oferta/bonerowska-lokal-inwestycyjny-22-90-m2-ID4xzGK,"Bonerowska, lokal inwestycyjny, 22,90 m2","ul. Bonerowska, Wesoła Zachód, Stare Miasto, Kraków, małopolskie",360000.0,,22.9,1 pokój
https://www.otodom.pl/pl/oferta/rezerwacja-mieszkanie-krakow-ruczaj-ul-gutenberga-kolo-kampusu-uj-ID4xzFN,REZERWACJA -Mieszkanie Kraków Ruczaj - ul. Gutenberga koło Kampusu UJ,"ul. Jana Gutenberga, Ruczaj, Dębniki, Kraków, małopolskie",445000.0,2 piętro,28.7,1 pokój
https://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-inwestycja-gotowa-0-ID4xzFj,3 pokoje z ogródkiem – inwestycja gotowa - 0%,"ul. Stanisława Przybyszewskiego, Bronowice, Bronowice, Kraków, małopolskie",1290093.0,parter,70.69,3 pokoje
https://www.otodom.pl/pl/oferta/krakow-olsza-ul-mlynska-ID4xzFg,Kraków – Olsza – ul. Młyńska,"ul. Młyńska, Olsza, Prądnik Czerwony, Kraków, małopolskie",849000.0,8 piętro,61.4,3 pokoje
https://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-m-szuka-nowego-wlasciciela-ID4xzEC,Gotowe do zamieszkania M szuka nowego właściciela,"os. 2 Pułku Lotniczego, Czyżyny, Czyżyny, Kraków, małopolskie",765000.0,4 piętro,50.2,2 pokoje
https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-ul-dworska-debniki-2019-ID4xzAd,"Słoneczna kawalerka/ ul. Dworska, Dębniki/ 2019","Ludwinów, Dębniki, Kraków, małopolskie",690000.0,4 piętro,32.22,2 pokoje
https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-z-balkonem-ID4xzu0,Przytulne 2-pokojowe mieszkanie z balkonem,"os. Kombatantów, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",589000.0,7 piętro,33.0,2 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-idealne-dla-rodziny-4-pokoje-ID4xzsV,Mieszkanie idealne dla rodziny – 4 pokoje,"ul. Feliksa Wrobela, Przewóz, Podgórze, Kraków, małopolskie",815000.0,parter,74.37,4 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-do-aranzacji-na-kazimierzu-przy-samej-wisle-ID4xzlO,Mieszkanie do aranżacji na Kazimierzu przy samej Wiśle!,"Kazimierz, Stare Miasto, Kraków, małopolskie",639000.0,2 piętro,40.88,2 pokoje
https://www.otodom.pl/pl/oferta/94-m2-przy-krupniczej-do-wlasnej-aranzacji-ID4xzlo,94 m2 przy Krupniczej do własnej aranżacji,"ul. Krupnicza, Piasek, Stare Miasto, Kraków, małopolskie",3014000.0,3 piętro,94.2,4 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-parking-i-komorka-w-cenie-przemyslowa-ID4xzjv,3 pokoje/parking i komórka w cenie/ Przemysłowa,"ul. Przemysłowa, Zabłocie, Podgórze, Kraków, małopolskie",1450000.0,5 piętro,66.5,3 pokoje
https://www.otodom.pl/pl/oferta/idealne-na-start-funkcjonalna-kawalerka-na-dabiu-ID4xziV,Idealne na start - Funkcjonalna kawalerka na Dąbiu,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, małopolskie",419000.0,4 piętro,28.57,1 pokój
https://www.otodom.pl/pl/oferta/3-pokoje-2-pietro-obok-bonarki-ID4xzgW,3 pokoje |2 Piętro| Obok bonarki,"ul. Walerego Sławka, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",650000.0,2 piętro,59.19,3 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprtzedaz-osiedle-kolorowe-krakow-ID4xzfj,"Mieszkanie na sprtzedaż osiedle Kolorowe, Kraków","os. Kolorowe, Nowa Huta, Nowa Huta, Kraków, małopolskie",730000.0,3 piętro,57.54,2 pokoje
https://www.otodom.pl/pl/oferta/kawalerka-25-m2-na-os-kazimierzowskim-ID4xzfh,Kawalerka 25 m2 na os. Kazimierzowskim!,"os. Kazimierzowskie, Bieńczyce, Bieńczyce, Kraków, małopolskie",340000.0,7 piętro,24.14,1 pokój
https://www.otodom.pl/pl/oferta/stare-podgorze-nadwislanska-1-3-pokoje-tara-ID4xzeu,Stare Podgórze - Nadwiślańska 1 - 3 Pokoje - Tara,"ul. Nadwiślańska, Stare Podgórze, Podgórze, Kraków, małopolskie",1990000.0,4 piętro,79.0,3 pokoje
https://www.otodom.pl/pl/oferta/apartament-blisko-wisly-i-kladki-bernatka-ID4xzel,Apartament blisko Wisły i Kładki Bernatka,"ul. Mostowa, Kazimierz, Stare Miasto, Kraków, małopolskie",1430000.0,2 piętro,42.0,2 pokoje
https://www.otodom.pl/pl/oferta/apartament-przy-aleja-3-maja-blonia-73m2-ID4xzdh,"Apartament przy Aleja 3 Maja, Błonia, 73m2.","Aleja 3 Maja, Czarna Wieś, Krowodrza, Kraków, małopolskie",2910000.0,5 piętro,73.0,3 pokoje
https://www.otodom.pl/pl/oferta/studio-po-remoncie-wysoki-standard-i-wynajete-ID4xzbo,studio | po remoncie | wysoki standard I wynajęte,"ul. Młyńska, Rakowice, Prądnik Czerwony, Kraków, małopolskie",419000.0,3 piętro,20.0,1 pokój
https://www.otodom.pl/pl/oferta/2-pokoje-duzy-balkon-wyposazone-ladny-widok-ID4xzbk,"2 pokoje, duży balkon, wyposażone, ładny widok,","os. Bohaterów Września, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",648000.0,4 piętro,41.18,2 pokoje
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-na-grzegorzkach-ID4xzb8,Nowoczesny apartament na Grzegórzkach,"ul. Grzegórzecka, Grzegórzki, Grzegórzki, Kraków, małopolskie",999000.0,1 piętro,50.08,3 pokoje
https://www.otodom.pl/pl/oferta/nowoczesne-komfortowe-trzypokojowe-mieszkanie-w-super-lokalizacji-ID4xzat,"Nowoczesne, komfortowe trzypokojowe mieszkanie w super lokalizacji!","Prądnik Biały, Prądnik Biały, Kraków, małopolskie",1100000.0,parter,65.78,3 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-osobna-kuchnia-loggia-blisko-mpk-od-zaraz-okazja-ID4xz9E,2 POKOJE | OSOBNA KUCHNIA | LOGGIA | BLISKO MPK | OD ZARAZ | OKAZJA |,"os. Handlowe, Nowa Huta, Nowa Huta, Kraków, małopolskie",675000.0,2 piętro,51.0,2 pokoje
https://www.otodom.pl/pl/oferta/stare-podgorze-wyjatkowa-lokalizacja-gotowiec-inwestycyjny-ID4xz7l,"Stare Podgórze – wyjątkowa lokalizacja, gotowiec inwestycyjny!","ul. gen. Henryka Dąbrowskiego, Stare Podgórze, Podgórze, Kraków, małopolskie",310000.0,2 piętro,25.6,1 pokój
https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-dabie-ulica-widok-idealne-pod-wynajem-ID4xz4I,Mieszkanie 2-pok. Dąbie - ulica Widok – idealne pod wynajem!,"ul. Widok, Dąbie, Grzegórzki, Kraków, małopolskie",582000.0,2 piętro,36.8,2 pokoje
https://www.otodom.pl/pl/oferta/pradnik-bialy-3-pokojowe-mieszkanie-z-balkonem-67m2-umeblowane-ID4xz2a,Prądnik Biały | 3-pokojowe mieszkanie z balkonem | 67m2 | umeblowane,"ul. Henryka Pachońskiego, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",1110000.0,6 piętro,67.26,3 pokoje
https://www.otodom.pl/pl/oferta/ruczaj-3-pokoje-balkon-parking-do-wejscia-ID4xz1s,Ruczaj 3 pokoje balkon parking do wejścia!,"Skotniki, Dębniki, Kraków, małopolskie",894000.0,2 piętro,54.65,3 pokoje
https://www.otodom.pl/pl/oferta/os-kazimierzowskie-ID4xyV9,os. Kazimierzowskie,"os. Kazimierzowskie, Bieńczyce, Bieńczyce, Kraków, małopolskie",617000.0,7 piętro,36.0,2 pokoje
https://www.otodom.pl/pl/oferta/bezposrednio-zablocie-2-pokoje-gotowe-do-wejscia-klimatyzacja-ID4xyWw,✅ Bezpośrednio | Zabłocie 2 Pokoje Gotowe do Wejścia | Klimatyzacja,"ul. Ślusarska, Zabłocie, Podgórze, Kraków, małopolskie",929646.0,1 piętro,45.26,2 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4xyUW,Mieszkanie na sprzedaż,"ul. Mariana Markowskiego, Czyżyny, Czyżyny, Kraków, małopolskie",900000.0,parter,49.63,2 pokoje
https://www.otodom.pl/pl/oferta/kawalerka-z-miejscem-postojowym-kazimierz-25-03-m2-ID4xyOR,Kawalerka z miejscem postojowym Kazimierz 25.03 m2,"ul. Halicka, Kazimierz, Stare Miasto, Kraków, małopolskie",579000.0,6 piętro,25.03,1 pokój
https://www.otodom.pl/pl/oferta/ul-sciegiennego-62m2-3-sypialnie-osobna-kuchnia-ID4xyMD,"ul. Ściegiennego, 62m2, 3 sypialnie/osobna Kuchnia","ul. ks. Piotra Ściegiennego, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",780000.0,5 piętro,62.0,3 pokoje
https://www.otodom.pl/pl/oferta/cisza-jak-na-wsibagatela-12min-tramw-30m2-ogrod-ID4xyFP,Cisza jak na wsi⭐Bagatela 12min Tramw.⭐30m2 Ogród,"Prądnik Biały, Prądnik Biały, Kraków, małopolskie",590120.0,parter,36.17,2 pokoje
https://www.otodom.pl/pl/oferta/bez-prowizji-nowe-mozliwosc-zrobienia-2-pokoi-ID4xyFv,Bez prowizji | nowe | możliwość zrobienia 2 pokoi,"ul. Sołtysowska, Łęg, Czyżyny, Kraków, małopolskie",479000.0,1 piętro,30.69,1 pokój
https://www.otodom.pl/pl/oferta/2-niezalezne-pokoje-kabel-mpk-ID4xyFs,"2 niezależne pokoje, Kabel, Mpk","Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",590000.0,1 piętro,45.0,2 pokoje
https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-z-oddzielna-kuchnia-i-garderoba-ID4xyE0,2-pok. mieszkanie z oddzielną kuchnią i garderobą!,"ul. Bolesława Orlińskiego, Czyżyny, Czyżyny, Kraków, małopolskie",747000.0,4 piętro,45.0,2 pokoje
https://www.otodom.pl/pl/oferta/ul-orlinskiego-2-pokoje-do-zamieszkania-ID4xyDy,ul.Orlińskiego | 2 pokoje | do zamieszkania,"ul. Bolesława Orlińskiego, Czyżyny, Czyżyny, Kraków, małopolskie",705000.0,2 piętro,39.9,2 pokoje
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-tarasem-w-angel-city-ID4xyBZ,Luksusowy apartament z tarasem w Angel City,"ul. Szlak, Kleparz, Stare Miasto, Kraków, małopolskie",2399000.0,6 piętro,80.75,3 pokoje
https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-centrum-krakowa-ID4xyBE,Wyjątkowy apartament w centrum Krakowa,"ul. św. Katarzyny, Kazimierz, Stare Miasto, Kraków, małopolskie",2700000.0,2 piętro,88.0,4 pokoje
https://www.otodom.pl/pl/oferta/2pok-aneks-widokowe-nad-wisla-0-prow-ID4xyBg,2pok + aneks | Widokowe | nad Wisłą | 0%prow,"ul. Portowa, Zabłocie, Podgórze, Kraków, małopolskie",697806.9,1 piętro,39.7,2 pokoje
https://www.otodom.pl/pl/oferta/3pok-nad-wisla-z-balkonem-0-prow-ID4xyAV,3pok | Nad Wisłą z balkonem | 0% prow,"ul. Portowa, Zabłocie, Podgórze, Kraków, małopolskie",949209.03,2 piętro,58.74,3 pokoje
https://www.otodom.pl/pl/oferta/nad-wisla-centrum-wszedzie-blisko-0-prow-ID4xyAM,Nad Wisłą | Centrum | Wszędzie blisko | 0% prow,"ul. Portowa, Zabłocie, Podgórze, Kraków, małopolskie",743013.81,5 piętro,39.71,2 pokoje
https://www.otodom.pl/pl/oferta/czyzyny-osobna-kuchnia-balkon-bez-prowizji-ID4xyvY,"Czyżyny, osobna kuchnia, balkon, Bez Prowizji","ul. Bolesława Orlińskiego, Czyżyny, Czyżyny, Kraków, małopolskie",614000.0,7 piętro,29.99,1 pokój
https://www.otodom.pl/pl/oferta/ul-glogera-mieszkanie-2-pok-f-20-ID4xytf,ul. Glogera | mieszkanie 2-pok. | F_20,"ul. Zygmunta Glogera, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",698518.0,parter,44.21,2 pokoje
https://www.otodom.pl/pl/oferta/wyposazone-do-zamieszkania-wysoki-standard-ID4xyqo,wyposażone | do zamieszkania | wysoki standard,"ul. Agatowa, Złocień, Bieżanów-Prokocim, Kraków, małopolskie",750000.0,2 piętro,49.67,2 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-dostepne-od-reki-ul-reduta-krakow-ID4xyo3,"Mieszkanie dostępne od ręki, ul. Reduta, Kraków","ul. Reduta, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",850000.0,2 piętro,52.0,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-balkon-bialopradnicka-tramwaj-ID4xylS,2 pokoje + balkon / Białoprądnicka / Tramwaj,"ul. Białoprądnicka, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",599000.0,1 piętro,32.0,2 pokoje
https://www.otodom.pl/pl/oferta/okazja-sloneczne-z-tarasem-13-m-stare-miasto-ID4xylQ,Okazja! Słoneczne z tarasem 13 M / Stare Miasto,"ul. Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",770000.0,4 piętro,42.0,2 pokoje
https://www.otodom.pl/pl/oferta/apartament-z-tarasem-20m-parking-stare-miasto-ID4xylP,Apartament z tarasem 20m /Parking/Stare Miasto,"ul. Szlak, Kleparz, Stare Miasto, Kraków, małopolskie",819000.0,6 piętro,29.0,1 pokój
https://www.otodom.pl/pl/oferta/ostatnie-pietro-widokowe-2-balkony-ID4xyjQ,"Ostatnie piętro, Widokowe, 2 - balkony","Azory, Prądnik Biały, Kraków, małopolskie",1111619.0,5 piętro,77.79,4 pokoje
https://www.otodom.pl/pl/oferta/64-m-4-pokoje-idealne-pod-inwestycje-lub-dla-rodziny-dabie-ID4xyje,64 m² |4 pokoje | idealne pod inwestycje lub dla rodziny | Dąbie,"ul. Na Szaniec, Dąbie, Grzegórzki, Kraków, małopolskie",920000.0,2 piętro,64.0,4 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-do-wlasnej-aranzacji-os-sportowe-ID4xyhZ,"Mieszkanie do własnej aranżacji, os. Sportowe","os. Sportowe, Nowa Huta, Nowa Huta, Kraków, małopolskie",619000.0,2 piętro,52.0,2 pokoje
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-2-pokoje-balkon-ID4xygF,Słoneczne mieszkanie/ 2 pokoje/ balkon,"ul. Woźniców, Czyżyny, Czyżyny, Kraków, małopolskie",630000.0,3 piętro,34.5,2 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-kuchnia-balkon-winda-podgorze-ID4xydm,2 pokoje/kuchnia/balkon/winda - Podgórze,"ul. Wielicka, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",620000.0,4 piętro,36.63,2 pokoje
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-w-nowej-hucie-ID4xyaW,Dwupokojowe mieszkanie z balkonem w Nowej Hucie,"Nowa Huta, Nowa Huta, Kraków, małopolskie",695000.0,3 piętro,52.5,2 pokoje
https://www.otodom.pl/pl/oferta/krakow-nowa-huta-2-pokoje-50m2-ID4xy8O,"Kraków, Nowa Huta, 2 pokoje, 50m2","Nowa Huta, Nowa Huta, Nowa Huta, Kraków, małopolskie",549000.0,4 piętro,50.0,2 pokoje
https://www.otodom.pl/pl/oferta/4-pokoje-klimatyzacja-balkon-winda-blisko-komunikacji-miejskiej-ID4xy86,"4 pokoje, klimatyzacja, balkon, winda, blisko komunikacji miejskiej.","ul. Myśliwska, Płaszów, Podgórze, Kraków, małopolskie",1170000.0,4 piętro,62.0,4 pokoje
https://www.otodom.pl/pl/oferta/2pokoje-mozliwosc-zmiany-na-3pokoje-m-postojowe-wyposazone-autobus-ID4xy6C,"2pokoje, możliwość zmiany na 3pokoje,m. postojowe, wyposażone, autobus","ul. Józefa Chełmońskiego, Bronowice Wielkie, Prądnik Biały, Kraków, małopolskie",899000.0,1 piętro,61.33,2 pokoje
https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-blisko-bulwarow-wislanych-i-wawelu-ID4xy62,Wyjątkowy apartament blisko bulwarów wiślanych i Wawelu,"ul. Szwedzka, Dębniki, Dębniki, Kraków, małopolskie",945000.0,1 piętro,47.79,2 pokoje
https://www.otodom.pl/pl/oferta/gotowe-4-pokoje-0-prowizji-ID4xy4U,gotowe | 4 pokoje | 0% prowizji |,"ul. Erazma Jerzmanowskiego, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",927000.0,3 piętro,70.0,4 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-0-prowizji-gotowe-zielen-ID4xy4S,3 pokoje | 0% prowizji | gotowe | zieleń,"ul. Leonida Teligi, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",817700.0,1 piętro,63.0,3 pokoje
https://www.otodom.pl/pl/oferta/dwupoziomowe-widokowe-mieszkanie-mydlniki-ID4xy2I,"Dwupoziomowe, widokowe mieszkanie, Mydlniki","ul. prof. Stefana Myczkowskiego, Mydlniki, Bronowice, Kraków, małopolskie",743000.0,3 piętro,57.32,3 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-blok-szwedzki-pod-klucz-ID4xy1y,2 pokoje | blok szwedzki | pod klucz,"os. Szklane Domy, Nowa Huta, Nowa Huta, Kraków, małopolskie",599000.0,4 piętro,36.0,2 pokoje
https://www.otodom.pl/pl/oferta/piekne-2-pokojowe-po-kapitalnym-remoncie-ID4xy1k,"Piękne, 2 pokojowe, po kapitalnym remoncie","ul. Na Szaniec, Dąbie, Grzegórzki, Kraków, małopolskie",729000.0,3 piętro,42.0,2 pokoje
https://www.otodom.pl/pl/oferta/3-pokoje-os-strusia-ID4xxVf,3 pokoje os. Strusia,"os. Józefa Strusia, Bieńczyce, Bieńczyce, Kraków, małopolskie",619000.0,3 piętro,54.3,3 pokoje
https://www.otodom.pl/pl/oferta/2-pokoje-51-5-m-ul-krowoderskich-zuchow-ID4xxRl,"2 pokoje | 51,5 m² | ul. Krowoderskich Zuchów","Krowodrza Górka, Prądnik Biały, Kraków, małopolskie",735000.0,1 piętro,51.5,2 pokoje
https://www.otodom.pl/pl/oferta/apartament-dwupoziomowy-krakow-kazimierz-ID4xxOD,Apartament Dwupoziomowy Kraków Kazimierz,"Plac Bawół, Kazimierz, Stare Miasto, Kraków, małopolskie",1890000.0,2 piętro,73.07,4 pokoje
https://www.otodom.pl/pl/oferta/mieszkanie-krakow-ul-teligi-2-ID4xxN3,Mieszkanie Kraków ul. Teligi 2,"ul. Leonida Teligi, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",690000.0,3 piętro,56.0,3 pokoje
https://www.otodom.pl/pl/oferta/3-pok-krakow-ul-luzycka-ID4xxKF,3 pok. Kraków ul. Łużycka,"ul. Łużycka, Piaski Wielkie, Podgórze Duchackie, Kraków, małopolskie",649000.0,3 piętro,55.7,3 pokoje
https://www.otodom.pl/pl/oferta/ostatnia-kawalerka-z-balkonem-dolnomlynska-5-15-minut-od-centrum-ID4xxEC,Ostatnia kawalerka z balkonem Dolnomłyńska 5 - 15 minut od centrum!,"ul. Dolnomłyńska, Czyżyny, Czyżyny, Kraków, małopolskie",448525.0,1 piętro,25.63,1 pokój
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-71m2-os-eldorado-markowskiego-park-lotnikow-ID4xxAz,"3 pokojowe mieszkanie, 71m2, os. Eldorado, Markowskiego, Park Lotników","Czyżyny, Czyżyny, Kraków, małopolskie",1395000.0,1 piętro,71.0,3 pokoje
https://www.otodom.pl/pl/oferta/prywatnie-okazja-wyjatkowa-inwestycja-przy-wawelu-16k-m2-ID4xxz5,PRYWATNIE ! OKAZJA ! Wyjątkowa inwestycja przy Wawelu | 16k/m2,"ul. Kazimierza Pułaskiego, Dębniki, Dębniki, Kraków, małopolskie",1874500.0,2 piętro,113.0,5 pokoi
https://www.otodom.pl/pl/oferta/krakow-os-na-stoku-2-pokoje-ID4xxyS,"Kraków, os. Na Stoku – 2 pokoje","Osiedle Na Stoku, Wzgórza Krzesławickie, Wzgórza Krzesławickie, Kraków, małopolskie",480000.0,parter,41.2,2 pokoje
